date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-12-14,-1,-1,0.3,2.6,1,79,06:05 PM,10:53 AM,08:52 AM,03:56 PM,-3,-6,-1,-6,25,100,83,0.6,1017,-1,9,154,17,moscow
2019-12-15,3,-5,0.0,2.6,1,72,07:19 PM,11:39 AM,08:53 AM,03:56 PM,1,-3,1,-3,28,90,94,5.6,1012,3,5,161,18,moscow
2019-12-16,2,-2,0.2,2.6,1,65,08:42 PM,12:12 PM,08:54 AM,03:56 PM,-0,-3,1,-3,27,94,89,0.4,1009,2,8,216,18,moscow
2019-12-17,2,-5,0.2,2.6,1,58,10:08 PM,12:37 PM,08:54 AM,03:56 PM,1,-2,2,-2,20,96,92,0.7,1013,2,7,225,14,moscow
2019-12-18,4,-3,0.0,2.6,1,50,11:34 PM,12:58 PM,08:55 AM,03:57 PM,2,-1,2,-1,21,95,95,3.3,1010,4,4,191,13,moscow
2019-12-19,3,1,0.0,2.6,1,43,No moonrise,01:15 PM,08:56 AM,03:57 PM,-3,-3,3,-3,47,91,68,0.3,1008,3,8,294,33,moscow
2019-12-20,1,-4,0.0,6.7,2,36,01:00 AM,01:30 PM,08:57 AM,03:57 PM,-3,-4,0,-4,21,51,75,0.0,1019,1,10,272,14,moscow
2019-12-21,2,1,0.0,2.6,1,28,02:25 AM,01:46 PM,08:57 AM,03:58 PM,-4,-3,1,-3,20,95,66,0.1,1012,2,10,164,14,moscow
2019-12-22,3,-4,0.0,2.6,1,21,03:50 AM,02:03 PM,08:58 AM,03:58 PM,1,-2,1,-2,22,100,90,0.0,1006,3,10,151,15,moscow
2019-12-23,6,3,0.0,2.6,2,14,05:16 AM,02:23 PM,08:58 AM,03:59 PM,4,2,5,2,23,100,95,6.6,1005,6,7,170,15,moscow
2019-12-24,5,1,0.0,4.7,1,7,06:39 AM,02:50 PM,08:59 AM,03:59 PM,2,1,4,1,17,71,89,7.7,1010,5,8,163,12,moscow
2019-12-25,2,0,0.0,2.8,1,0,07:58 AM,03:25 PM,08:59 AM,04:00 PM,-0,-2,1,-2,14,92,88,0.0,1012,2,10,149,10,moscow
2019-12-26,1,-0,0.0,2.8,1,0,09:07 AM,04:10 PM,08:59 AM,04:01 PM,-3,-1,0,-1,6,88,76,0.0,1011,1,10,120,5,moscow
2019-12-27,0,-1,5.4,2.8,1,0,10:03 AM,05:08 PM,08:59 AM,04:01 PM,-4,-2,-1,-2,7,98,80,6.4,1012,0,7,50,5,moscow
2019-12-28,-0,-3,0.2,2.6,1,8,10:45 AM,06:14 PM,09:00 AM,04:02 PM,-5,-6,-2,-6,19,100,76,0.3,1023,-0,9,32,14,moscow
2019-12-29,-4,-4,0.0,2.6,1,15,11:16 AM,07:25 PM,09:00 AM,04:03 PM,-8,-7,-4,-7,11,98,74,0.0,1031,-4,10,234,8,moscow
2019-12-30,-1,-7,0.5,2.6,1,22,11:40 AM,08:38 PM,09:00 AM,04:04 PM,-4,-9,-3,-9,33,82,89,3.4,1015,-1,6,232,22,moscow
2019-12-31,2,0,2.0,2.8,1,26,11:57 AM,09:50 PM,08:59 AM,04:05 PM,1,-3,1,-3,27,100,97,2.5,995,2,7,261,17,moscow
2020-01-01,-2,-10,1.3,6.7,1,37,12:12 PM,11:01 PM,08:59 AM,04:06 PM,-4,-7,-2,-7,24,80,86,1.6,1008,-2,7,313,18,moscow
2020-01-02,1,-7,2.0,2.8,1,44,12:25 PM,No moonset,08:59 AM,04:08 PM,-1,-5,-0,-5,25,98,94,3.2,1010,1,6,274,16,moscow
2020-01-03,2,-2,0.0,4.8,1,51,12:37 PM,12:11 AM,08:59 AM,04:09 PM,-1,-4,0,-4,26,71,92,0.0,1010,2,10,235,16,moscow
2020-01-04,0,-9,0.8,2.8,1,59,12:50 PM,01:22 AM,08:58 AM,04:10 PM,-2,-6,-2,-6,25,85,87,1.3,1001,0,7,222,17,moscow
2020-01-05,-1,-3,0.0,6.7,1,66,01:04 PM,02:34 AM,08:58 AM,04:12 PM,-4,-6,-2,-6,18,57,87,0.0,1011,-1,10,272,12,moscow
2020-01-06,-2,-6,0.2,2.8,1,73,01:21 PM,03:48 AM,08:57 AM,04:13 PM,-4,-6,-3,-6,13,84,88,0.3,1024,-2,9,239,8,moscow
2020-01-07,-3,-9,0.1,2.8,1,80,01:42 PM,05:04 AM,08:57 AM,04:14 PM,-5,-8,-4,-8,15,89,92,0.2,1025,-3,8,236,10,moscow
2020-01-08,-0,-2,1.0,2.9,1,88,02:11 PM,06:20 AM,08:56 AM,04:16 PM,-2,-5,-1,-5,22,100,92,1.2,1021,-0,8,230,14,moscow
2020-01-09,2,-5,5.1,2.9,1,95,02:52 PM,07:35 AM,08:56 AM,04:17 PM,-2,-5,-1,-5,26,88,92,6.2,1012,2,6,263,16,moscow
2020-01-10,0,-1,0.0,2.9,1,100,03:48 PM,08:40 AM,08:55 AM,04:19 PM,-2,-4,-0,-4,16,100,91,0.2,1015,0,10,252,10,moscow
2020-01-11,-0,-4,2.1,2.9,1,100,04:59 PM,09:33 AM,08:54 AM,04:21 PM,-3,-5,-2,-5,13,69,95,3.6,1016,-0,5,37,8,moscow
2020-01-12,0,-7,0.0,2.9,1,83,06:21 PM,10:12 AM,08:53 AM,04:22 PM,-4,-7,-2,-7,30,88,85,0.3,1014,0,10,236,18,moscow
2020-01-13,2,-2,1.3,2.9,1,76,07:50 PM,10:41 AM,08:52 AM,04:24 PM,-0,-4,1,-4,28,70,92,2.7,1008,2,8,290,17,moscow
2020-01-14,1,-3,0.0,2.9,1,69,09:19 PM,11:04 AM,08:51 AM,04:26 PM,-2,-5,-1,-5,17,69,93,0.2,1019,1,7,259,11,moscow
2020-01-15,1,-6,0.0,2.9,1,61,10:46 PM,11:22 AM,08:50 AM,04:28 PM,-1,-5,-0,-5,35,84,89,0.4,1021,1,9,224,22,moscow
2020-01-16,3,-0,0.0,2.9,1,54,No moonrise,11:38 AM,08:49 AM,04:29 PM,1,-2,2,-2,35,98,89,0.9,1018,3,8,247,21,moscow
2020-01-17,2,1,0.0,2.9,1,47,12:12 AM,11:54 AM,08:48 AM,04:31 PM,0,-2,1,-2,19,88,92,0.1,1025,2,10,263,12,moscow
2020-01-18,1,-1,0.0,6.8,2,40,01:38 AM,12:10 PM,08:46 AM,04:33 PM,-2,-4,-0,-4,19,66,89,0.0,1025,1,10,232,13,moscow
2020-01-19,1,-7,0.0,3.0,1,32,03:02 AM,12:29 PM,08:45 AM,04:35 PM,-2,-5,-1,-5,21,94,89,0.0,1026,1,10,256,14,moscow
2020-01-20,2,-7,0.3,3.0,1,25,04:24 AM,12:52 PM,08:44 AM,04:37 PM,-0,-4,0,-4,28,98,91,0.4,1025,2,9,288,18,moscow
2020-01-21,4,-0,0.1,3.0,1,18,05:44 AM,01:23 PM,08:42 AM,04:39 PM,1,-3,2,-3,38,98,90,7.0,1007,4,5,269,23,moscow
2020-01-22,1,-3,1.2,3.0,1,11,06:55 AM,02:03 PM,08:41 AM,04:41 PM,-3,-6,-0,-6,30,97,81,2.3,998,1,8,282,21,moscow
2020-01-23,-4,-11,2.6,3.0,1,3,07:55 AM,02:56 PM,08:40 AM,04:43 PM,-8,-10,-5,-10,28,83,79,3.3,1007,-4,7,325,20,moscow
2020-01-24,1,-5,1.4,3.0,1,0,08:42 AM,03:58 PM,08:38 AM,04:45 PM,-3,-6,-2,-6,28,85,91,3.1,1004,1,7,251,18,moscow
2020-01-25,2,-1,1.8,3.0,1,0,09:17 AM,05:08 PM,08:36 AM,04:47 PM,-2,-5,1,-5,31,90,82,2.0,998,2,9,278,20,moscow
2020-01-26,-1,-7,0.3,3.1,1,4,09:43 AM,06:20 PM,08:35 AM,04:49 PM,-3,-7,-2,-7,32,95,84,1.4,1008,-1,8,258,22,moscow
2020-01-27,-2,-5,1.4,3.1,1,11,10:02 AM,07:34 PM,08:33 AM,04:51 PM,-4,-6,-2,-6,19,89,83,2.7,1013,-2,8,50,13,moscow
2020-01-28,-3,-8,6.7,3.1,1,18,10:18 AM,08:45 PM,08:32 AM,04:54 PM,-5,-10,-4,-10,22,100,95,7.9,1013,-3,2,132,15,moscow
2020-01-29,1,-7,1.0,3.1,1,26,10:31 AM,09:56 PM,08:30 AM,04:56 PM,-2,-5,-2,-5,15,100,97,1.3,1009,1,7,142,10,moscow
2020-01-30,0,-4,5.9,3.1,1,33,10:44 AM,11:06 PM,08:28 AM,04:58 PM,-2,-6,-1,-6,20,100,97,6.8,1002,0,3,71,14,moscow
2020-01-31,-1,-5,0.7,3.3,1,37,10:56 AM,No moonset,08:26 AM,05:00 PM,-3,-4,-3,-4,7,97,96,0.8,1001,-1,5,246,4,moscow
2020-02-01,-1,-10,0.3,3.3,1,49,11:09 AM,12:16 AM,08:24 AM,05:02 PM,-3,-5,-3,-5,10,88,96,0.5,1004,-1,3,165,6,moscow
2020-02-02,2,-4,2.6,3.3,1,57,11:24 AM,01:29 AM,08:23 AM,05:04 PM,1,-3,0,-3,28,100,98,9.5,992,2,6,173,17,moscow
2020-02-03,1,-2,1.4,3.3,1,64,11:43 AM,02:42 AM,08:21 AM,05:07 PM,-1,-4,0,-4,25,96,95,1.8,985,1,6,281,16,moscow
2020-02-04,-3,-5,0.0,3.3,1,72,12:07 PM,03:57 AM,08:19 AM,05:09 PM,-6,-10,-3,-10,29,99,86,0.2,992,-3,10,279,20,moscow
2020-02-05,-5,-14,0.0,5.1,1,79,12:41 PM,05:11 AM,08:17 AM,05:11 PM,-8,-12,-6,-12,25,58,84,0.1,1007,-5,10,311,17,moscow
2020-02-06,-2,-10,3.1,3.4,1,87,01:29 PM,06:20 AM,08:15 AM,05:13 PM,-8,-13,-6,-13,32,80,84,4.4,1002,-2,7,269,21,moscow
2020-02-07,-8,-12,0.1,3.4,1,95,02:32 PM,07:20 AM,08:13 AM,05:15 PM,-12,-18,-10,-18,30,80,86,0.3,1010,-8,10,232,21,moscow
2020-02-08,-6,-13,0.0,8.7,2,100,03:51 PM,08:05 AM,08:11 AM,05:18 PM,-11,-15,-10,-15,13,23,90,0.0,1022,-6,9,265,8,moscow
2020-02-09,-2,-9,0.0,3.4,1,100,05:19 PM,08:40 AM,08:09 AM,05:20 PM,-6,-10,-5,-10,25,92,91,0.0,1020,-2,9,235,16,moscow
2020-02-10,-0,-8,0.0,8.7,2,83,06:51 PM,09:06 AM,08:07 AM,05:22 PM,-4,-7,-2,-7,38,61,86,0.4,1004,-0,8,198,25,moscow
2020-02-11,1,-1,3.5,3.5,1,75,08:22 PM,09:26 AM,08:04 AM,05:24 PM,-1,-6,0,-6,35,100,94,3.9,993,1,3,183,23,moscow
2020-02-12,1,-3,2.9,3.5,1,68,09:53 PM,09:43 AM,08:02 AM,05:26 PM,-2,-6,-1,-6,23,100,95,3.8,1000,1,4,167,16,moscow
2020-02-13,-2,-5,1.2,3.5,1,60,11:22 PM,09:59 AM,08:00 AM,05:29 PM,-4,-7,-4,-7,13,100,96,1.3,1007,-2,4,161,9,moscow
2020-02-14,1,-8,0.8,3.6,1,53,No moonrise,10:15 AM,07:58 AM,05:31 PM,-2,-5,-2,-5,15,96,94,0.9,1016,1,6,257,9,moscow
2020-02-15,0,-4,0.0,8.7,2,45,12:49 AM,10:34 AM,07:56 AM,05:33 PM,-3,-5,-3,-5,12,62,94,0.0,1027,0,5,254,7,moscow
2020-02-16,1,-4,0.0,3.7,1,38,02:13 AM,10:56 AM,07:54 AM,05:35 PM,-2,-5,-1,-5,28,93,91,0.0,1025,1,10,212,18,moscow
2020-02-17,3,1,0.0,3.7,1,30,03:35 AM,11:25 AM,07:51 AM,05:37 PM,-0,-3,2,-3,42,93,84,0.3,1011,3,10,229,25,moscow
2020-02-18,4,2,0.0,5.4,1,22,04:48 AM,12:01 PM,07:49 AM,05:39 PM,2,-1,3,-1,27,81,92,0.1,1010,4,10,225,16,moscow
2020-02-19,3,0,0.3,3.7,1,15,05:51 AM,12:49 PM,07:47 AM,05:42 PM,0,-3,1,-3,23,92,91,0.6,1010,3,9,252,15,moscow
2020-02-20,3,-1,0.0,3.8,1,7,06:41 AM,01:49 PM,07:44 AM,05:44 PM,-0,-2,1,-2,17,80,92,0.0,1018,3,10,233,10,moscow
2020-02-21,3,-0,0.0,8.7,1,0,07:19 AM,02:55 PM,07:42 AM,05:46 PM,0,-2,1,-2,15,58,95,0.0,1022,3,5,189,9,moscow
2020-02-22,2,-7,0.0,3.8,1,0,07:47 AM,04:07 PM,07:40 AM,05:48 PM,-1,-4,0,-4,27,86,89,0.0,1021,2,8,196,17,moscow
2020-02-23,2,-6,5.1,3.8,1,0,08:08 AM,05:20 PM,07:37 AM,05:50 PM,-1,-5,0,-5,34,92,92,10.5,998,2,5,228,22,moscow
2020-02-24,2,-1,0.2,3.8,1,0,08:24 AM,06:32 PM,07:35 AM,05:52 PM,-1,-4,0,-4,19,74,90,0.1,995,2,10,240,13,moscow
2020-02-25,2,-2,0.0,8.7,2,8,08:38 AM,07:43 PM,07:32 AM,05:54 PM,-4,-4,-0,-4,18,15,76,0.0,1001,2,10,276,13,moscow
2020-02-26,3,-1,0.0,3.8,1,15,08:51 AM,08:53 PM,07:30 AM,05:56 PM,-1,-3,1,-3,21,86,91,1.4,996,3,7,191,14,moscow
2020-02-27,2,0,0.1,3.9,1,23,09:03 AM,10:04 PM,07:28 AM,05:58 PM,1,-2,1,-2,16,89,96,5.1,995,2,6,147,10,moscow
2020-02-28,2,-1,0.0,5.4,1,30,09:15 AM,11:15 PM,07:25 AM,06:01 PM,-3,-4,0,-4,18,86,79,0.1,999,2,10,264,13,moscow
2020-02-29,1,-2,0.4,5.4,1,38,09:29 AM,No moonset,07:23 AM,06:03 PM,-5,-6,-1,-6,22,84,73,0.7,1006,1,8,255,17,moscow
2020-03-01,3,-4,0.0,5.4,1,44,09:46 AM,12:27 AM,07:20 AM,06:05 PM,-3,-4,1,-4,27,88,76,0.0,1010,3,10,199,18,moscow
2020-03-02,3,1,0.7,5.4,1,51,10:07 AM,01:40 AM,07:18 AM,06:07 PM,1,-2,2,-2,25,100,92,6.3,1011,3,8,210,16,moscow
2020-03-03,3,-6,1.0,5.5,1,58,10:35 AM,02:53 AM,07:15 AM,06:09 PM,2,-2,2,-2,17,100,96,4.2,1012,3,6,164,11,moscow
2020-03-04,4,2,0.0,5.5,1,65,11:15 AM,04:03 AM,07:13 AM,06:11 PM,2,0,3,0,15,98,93,0.9,1018,4,5,117,10,moscow
2020-03-05,5,0,0.0,5.5,1,73,12:08 PM,05:06 AM,07:10 AM,06:13 PM,2,-1,3,-1,35,100,88,0.0,1017,5,10,150,23,moscow
2020-03-06,6,4,0.0,5.5,1,80,01:19 PM,05:57 AM,07:07 AM,06:15 PM,2,1,5,1,28,98,83,0.2,1011,6,10,177,19,moscow
2020-03-07,8,4,0.0,5.6,2,87,02:42 PM,06:35 AM,07:05 AM,06:17 PM,4,4,6,4,19,98,90,0.3,1013,8,7,150,12,moscow
2020-03-08,8,3,0.0,5.6,2,95,04:13 PM,07:05 AM,07:02 AM,06:19 PM,3,4,6,4,15,85,83,4.7,1015,8,8,280,10,moscow
2020-03-09,9,2,0.0,8.6,2,100,05:47 PM,07:27 AM,07:00 AM,06:21 PM,1,4,5,4,12,56,76,0.0,1020,9,10,182,8,moscow
2020-03-10,8,4,0.0,5.8,2,100,07:20 PM,07:46 AM,06:57 AM,06:23 PM,4,4,6,4,10,95,92,13.3,1012,8,9,279,6,moscow
2020-03-11,7,5,0.0,5.9,2,84,08:53 PM,08:02 AM,06:54 AM,06:25 PM,4,4,5,4,12,98,93,3.5,1000,7,7,161,7,moscow
2020-03-12,7,4,0.0,8.7,2,76,10:24 PM,08:19 AM,06:52 AM,06:27 PM,0,1,5,1,29,81,72,2.6,995,7,8,250,21,moscow
2020-03-13,5,3,0.0,5.9,1,69,11:55 PM,08:36 AM,06:49 AM,06:29 PM,-1,-0,5,-0,43,86,66,5.7,992,5,10,265,32,moscow
2020-03-14,7,1,0.0,5.9,2,62,No moonrise,08:58 AM,06:47 AM,06:31 PM,-2,1,4,1,24,83,75,8.6,1000,7,8,229,19,moscow
2020-03-15,-1,-5,6.2,6.0,1,55,01:21 AM,09:24 AM,06:44 AM,06:34 PM,-8,-9,-3,-9,25,79,69,8.8,1014,-1,8,349,19,moscow
2020-03-16,4,-2,0.0,8.8,1,47,02:40 AM,09:59 AM,06:41 AM,06:36 PM,-6,-3,1,-3,21,45,63,0.0,1022,4,10,230,15,moscow
2020-03-17,6,-0,0.0,11.6,2,40,03:48 AM,10:44 AM,06:39 AM,06:38 PM,-2,-1,3,-1,17,36,74,0.0,1022,6,10,227,11,moscow
2020-03-18,8,1,0.0,10.2,2,33,04:42 AM,11:41 AM,06:36 AM,06:40 PM,0,1,5,1,30,69,74,0.0,1021,8,10,237,19,moscow
2020-03-19,9,4,0.0,8.8,2,25,05:23 AM,12:45 PM,06:33 AM,06:42 PM,-0,4,7,4,30,58,61,0.6,1010,9,10,287,21,moscow
2020-03-20,6,2,0.2,6.1,1,18,05:53 AM,01:56 PM,06:31 AM,06:44 PM,-2,-1,3,-1,21,65,70,0.9,1014,6,9,300,16,moscow
2020-03-21,2,-3,0.3,6.1,1,11,06:15 AM,03:09 PM,06:28 AM,06:46 PM,-8,-5,-0,-5,19,76,57,0.4,1020,2,9,38,15,moscow
2020-03-22,-0,-3,0.0,7.5,1,4,06:32 AM,04:20 PM,06:26 AM,06:48 PM,-14,-8,-2,-8,24,45,40,0.1,1033,-0,10,47,19,moscow
2020-03-23,0,-4,0.0,7.5,1,0,06:46 AM,05:32 PM,06:23 AM,06:50 PM,-11,-7,-2,-7,22,58,48,0.0,1037,0,10,38,17,moscow
2020-03-24,3,-2,0.0,11.6,2,0,06:59 AM,06:43 PM,06:20 AM,06:52 PM,-12,-4,0,-4,18,7,41,0.0,1035,3,10,333,14,moscow
2020-03-25,8,-1,0.0,11.6,3,3,07:11 AM,07:54 PM,06:18 AM,06:54 PM,-7,-1,3,-1,23,20,48,0.0,1033,8,10,261,16,moscow
2020-03-26,11,1,0.0,11.6,3,11,07:23 AM,09:05 PM,06:15 AM,06:56 PM,-3,3,6,3,18,9,54,0.0,1033,11,10,294,13,moscow
2020-03-27,12,3,0.0,8.9,2,18,07:36 AM,10:17 PM,06:13 AM,06:58 PM,1,7,8,7,6,56,62,0.0,1033,12,10,232,4,moscow
2020-03-28,14,5,0.0,10.3,3,25,07:51 AM,11:30 PM,06:10 AM,07:00 PM,4,9,10,9,12,46,67,0.0,1022,14,10,187,8,moscow
2020-03-29,14,6,0.0,9.0,3,32,08:09 AM,No moonset,06:07 AM,07:02 PM,3,9,10,9,14,54,62,0.0,1009,14,10,196,10,moscow
2020-03-30,1,-3,7.0,6.5,1,40,08:34 AM,12:42 AM,06:05 AM,07:04 PM,-2,-5,0,-5,27,95,85,9.3,1008,1,5,20,21,moscow
2020-03-31,-2,-5,10.4,6.5,1,44,09:08 AM,01:53 AM,06:02 AM,07:06 PM,-6,-10,-4,-10,28,89,84,11.4,1013,-2,3,235,20,moscow
2020-04-01,1,-6,0.3,9.4,1,56,09:55 AM,02:57 AM,06:00 AM,07:08 PM,-5,-7,-2,-7,27,80,79,0.7,1006,1,8,239,18,moscow
2020-04-02,3,-1,1.5,8.5,1,64,10:56 AM,03:51 AM,05:57 AM,07:10 PM,-0,-2,2,-2,24,99,87,1.6,1003,3,7,242,17,moscow
2020-04-03,8,0,0.0,9.7,2,71,12:12 PM,04:33 AM,05:55 AM,07:12 PM,0,0,5,0,30,78,74,0.4,1004,8,10,216,22,moscow
2020-04-04,8,2,0.0,13.6,3,79,01:38 PM,05:05 AM,05:52 AM,07:14 PM,-4,2,5,2,19,26,53,0.0,1014,8,10,293,15,moscow
2020-04-05,6,1,0.2,8.5,1,87,03:09 PM,05:29 AM,05:50 AM,07:16 PM,-8,-2,3,-2,28,76,48,1.6,1024,6,10,318,20,moscow
2020-04-06,4,-3,0.0,10.9,1,94,04:41 PM,05:49 AM,05:47 AM,07:18 PM,-10,-3,2,-3,20,52,44,0.0,1032,4,10,331,16,moscow
2020-04-07,10,0,0.0,13.8,3,100,06:15 PM,06:05 AM,05:44 AM,07:20 PM,-2,3,6,3,15,18,61,0.0,1031,10,10,242,11,moscow
2020-04-08,12,5,0.0,9.8,3,100,07:49 PM,06:21 AM,05:42 AM,07:23 PM,3,5,8,5,24,66,71,2.3,1017,12,10,326,17,moscow
2020-04-09,13,4,0.0,12.2,3,83,09:23 PM,06:38 AM,05:39 AM,07:25 PM,2,7,9,7,20,49,66,0.2,1013,13,9,234,15,moscow
2020-04-10,9,5,0.0,8.7,2,76,10:54 PM,06:57 AM,05:37 AM,07:27 PM,-1,4,7,4,22,77,58,6.9,1009,9,9,331,18,moscow
2020-04-11,5,1,0.0,8.7,1,68,No moonrise,07:22 AM,05:34 AM,07:29 PM,-5,-0,3,-0,21,59,54,1.1,1015,5,10,225,16,moscow
2020-04-12,7,1,0.0,9.9,2,61,12:21 AM,07:53 AM,05:32 AM,07:31 PM,-6,1,4,1,14,63,50,0.2,1019,7,10,339,11,moscow
2020-04-13,13,3,0.0,14.0,4,53,01:37 AM,08:35 AM,05:29 AM,07:33 PM,-1,6,9,6,25,40,51,0.0,1008,13,10,207,18,moscow
2020-04-14,9,5,0.0,8.8,2,46,02:39 AM,09:29 AM,05:27 AM,07:35 PM,1,5,8,5,17,83,64,1.1,1002,9,9,282,13,moscow
2020-04-15,7,3,0.4,8.8,2,38,03:25 AM,10:33 AM,05:24 AM,07:37 PM,-4,1,5,1,19,89,54,1.2,1000,7,9,272,16,moscow
2020-04-16,6,2,0.7,8.9,1,30,03:59 AM,11:44 AM,05:22 AM,07:39 PM,1,-0,4,-0,25,100,79,6.0,991,6,7,233,20,moscow
2020-04-17,7,1,0.0,11.1,2,23,04:22 AM,12:57 PM,05:19 AM,07:41 PM,-2,-0,4,-0,26,71,65,1.0,997,7,10,292,21,moscow
2020-04-18,8,1,0.0,10.0,2,15,04:41 AM,02:09 PM,05:17 AM,07:43 PM,-2,1,4,1,21,62,63,2.6,1005,8,10,296,16,moscow
2020-04-19,8,2,0.0,10.1,1,8,04:56 AM,03:21 PM,05:14 AM,07:45 PM,-1,2,4,2,9,81,72,0.4,1011,8,10,204,7,moscow
2020-04-20,10,2,0.0,9.0,2,0,05:08 AM,04:32 PM,05:12 AM,07:47 PM,-2,3,6,3,19,59,61,1.7,1016,10,10,13,14,moscow
2020-04-21,10,2,0.0,14.4,2,0,05:20 AM,05:43 PM,05:09 AM,07:49 PM,-2,2,6,2,29,29,57,0.0,1017,10,10,239,22,moscow
2020-04-22,6,3,0.0,12.3,2,0,05:31 AM,06:54 PM,05:07 AM,07:51 PM,-6,-0,4,-0,36,61,50,0.3,1014,6,10,352,28,moscow
2020-04-23,8,2,0.0,12.3,2,0,05:43 AM,08:06 PM,05:04 AM,07:53 PM,-5,2,5,2,22,47,49,0.8,1010,8,10,323,18,moscow
2020-04-24,8,-2,0.0,9.1,2,7,05:57 AM,09:20 PM,05:02 AM,07:55 PM,0,3,5,3,8,76,72,0.5,1002,8,9,213,7,moscow
2020-04-25,7,4,0.0,10.2,2,15,06:14 AM,10:34 PM,05:00 AM,07:57 PM,1,4,6,4,11,67,73,0.9,997,7,10,341,9,moscow
2020-04-26,11,3,0.0,14.5,3,22,06:37 AM,11:46 PM,04:57 AM,07:59 PM,-4,6,7,6,8,23,47,0.0,1002,11,10,324,6,moscow
2020-04-27,12,4,0.0,12.6,3,30,07:07 AM,No moonset,04:55 AM,08:01 PM,-3,7,8,7,10,48,48,1.1,1004,12,10,315,8,moscow
2020-04-28,10,3,0.0,10.7,2,37,07:49 AM,12:53 AM,04:53 AM,08:03 PM,-3,5,7,5,15,69,52,1.3,1008,10,9,297,12,moscow
2020-04-29,13,5,0.0,10.7,3,45,08:44 AM,01:50 AM,04:50 AM,08:05 PM,2,6,9,6,32,68,64,16.8,1000,13,9,279,24,moscow
2020-04-30,9,3,0.0,10.7,2,52,09:54 AM,02:34 AM,04:48 AM,08:07 PM,-1,3,6,3,16,61,60,0.0,1012,9,10,237,13,moscow
2020-05-01,13,4,0.0,14.5,4,58,11:14 AM,03:08 AM,04:46 AM,08:08 PM,-0,6,8,6,15,24,58,0.0,1016,13,10,88,12,moscow
2020-05-02,14,6,0.0,14.5,4,65,12:40 PM,03:34 AM,04:44 AM,08:10 PM,2,9,11,9,20,32,58,0.0,1016,14,10,127,17,moscow
2020-05-03,22,9,0.0,11.7,4,72,02:09 PM,03:53 AM,04:41 AM,08:12 PM,10,15,16,15,21,59,69,1.4,1012,22,10,157,15,moscow
2020-05-04,16,13,0.0,9.8,3,80,03:40 PM,04:10 AM,04:39 AM,08:14 PM,12,14,14,14,16,78,87,18.8,1013,16,9,145,11,moscow
2020-05-05,22,13,0.0,9.9,4,87,05:12 PM,04:25 AM,04:37 AM,08:16 PM,12,17,18,17,25,83,73,17.8,1009,22,9,149,16,moscow
2020-05-06,18,13,0.0,9.9,4,94,06:45 PM,04:41 AM,04:35 AM,08:18 PM,12,15,16,15,22,78,81,18.4,1002,18,8,149,14,moscow
2020-05-07,19,12,0.0,10.8,4,100,08:19 PM,04:58 AM,04:33 AM,08:20 PM,9,14,15,14,20,65,69,1.3,1001,19,10,201,16,moscow
2020-05-08,14,9,0.0,9.9,3,100,09:50 PM,05:19 AM,04:31 AM,08:22 PM,6,10,12,10,17,80,71,2.7,1010,14,9,121,14,moscow
2020-05-09,14,9,0.0,10.9,3,84,11:15 PM,05:47 AM,04:29 AM,08:24 PM,6,11,12,11,17,73,67,0.6,1010,14,9,22,13,moscow
2020-05-10,14,10,0.0,10.0,3,77,No moonrise,06:24 AM,04:27 AM,08:26 PM,4,10,12,10,30,78,58,0.1,1005,14,10,353,22,moscow
2020-05-11,20,9,0.0,14.5,5,70,12:26 AM,07:14 AM,04:25 AM,08:28 PM,4,15,15,15,17,14,48,0.0,1006,20,10,249,13,moscow
2020-05-12,22,13,0.0,11.8,5,62,01:21 AM,08:15 AM,04:23 AM,08:30 PM,11,17,18,17,30,55,68,4.8,996,22,10,202,22,moscow
2020-05-13,12,3,0.0,12.7,3,55,02:01 AM,09:26 AM,04:21 AM,08:32 PM,-2,5,8,5,31,65,53,1.9,1007,12,9,288,25,moscow
2020-05-14,14,7,0.0,11.0,3,48,02:28 AM,10:40 AM,04:19 AM,08:34 PM,2,8,10,8,21,67,60,2.1,1011,14,10,253,17,moscow
2020-05-15,13,7,0.0,11.0,3,40,02:49 AM,11:55 AM,04:17 AM,08:35 PM,-1,8,10,8,18,29,49,1.0,1013,13,10,295,14,moscow
2020-05-16,15,6,0.0,14.5,4,33,03:05 AM,01:08 PM,04:15 AM,08:37 PM,-1,10,11,10,15,32,45,0.0,1015,15,10,252,12,moscow
2020-05-17,15,9,0.0,11.0,3,26,03:18 AM,02:19 PM,04:14 AM,08:39 PM,4,11,12,11,18,60,59,0.8,1014,15,10,285,15,moscow
2020-05-18,12,6,0.0,10.2,3,19,03:29 AM,03:31 PM,04:12 AM,08:41 PM,2,6,9,6,24,80,64,2.4,1006,12,10,263,19,moscow
2020-05-19,13,4,0.0,11.1,3,11,03:40 AM,04:41 PM,04:10 AM,08:43 PM,1,6,9,6,23,64,59,0.9,1009,13,10,296,19,moscow
2020-05-20,15,7,0.0,12.8,3,4,03:52 AM,05:54 PM,04:09 AM,08:44 PM,2,10,11,10,10,50,56,4.2,1006,15,10,290,8,moscow
